generation,best_fitness,mean_fitness
1.960000000000000000e+02,8.562003706059391206e+00,5.290274428413715313e+00
1.970000000000000000e+02,8.562003706059391206e+00,6.271813724970654036e+00
1.980000000000000000e+02,8.562003706059391206e+00,6.221443265911075216e+00
1.990000000000000000e+02,8.562003706059391206e+00,5.921507090949195806e+00
2.000000000000000000e+02,8.562003706059391206e+00,4.988503444653412444e+00
2.010000000000000000e+02,8.562003706059391206e+00,4.948089686225055850e+00
2.020000000000000000e+02,8.562003706059391206e+00,5.289690953361876780e+00
2.030000000000000000e+02,8.562003706059391206e+00,5.660506813518673574e+00
2.040000000000000000e+02,8.562003706059391206e+00,5.352259925804796481e+00
2.050000000000000000e+02,8.562003706059391206e+00,5.957264171369424766e+00
2.060000000000000000e+02,8.562003706059391206e+00,6.032099759787906024e+00
2.070000000000000000e+02,8.562003706059391206e+00,5.857349361139663202e+00
2.080000000000000000e+02,8.562003706059391206e+00,5.503641685232215863e+00
2.090000000000000000e+02,8.562003706059391206e+00,5.450471388462522881e+00
2.100000000000000000e+02,8.562003706059391206e+00,5.632993713098624511e+00
2.110000000000000000e+02,8.562003706059391206e+00,5.139623959294284283e+00
2.120000000000000000e+02,8.562003706059391206e+00,5.743570729568225453e+00
2.130000000000000000e+02,8.562003706059391206e+00,5.503226470196997511e+00
2.140000000000000000e+02,8.562003706059391206e+00,6.189351472990123781e+00
2.150000000000000000e+02,8.562003706059391206e+00,5.129654228061221843e+00
2.160000000000000000e+02,8.562003706059391206e+00,5.989315270126098767e+00
2.170000000000000000e+02,8.562003706059391206e+00,7.348367720565578409e+00
2.180000000000000000e+02,8.562003706059391206e+00,5.424076518733899732e+00
2.190000000000000000e+02,8.562003706059391206e+00,6.102108158899701706e+00
2.200000000000000000e+02,8.562003706059391206e+00,5.838626345289489095e+00
2.210000000000000000e+02,8.562003706059391206e+00,5.073831916467367975e+00
2.220000000000000000e+02,8.562003706059391206e+00,6.144046592561227094e+00
2.230000000000000000e+02,8.562003706059391206e+00,5.875936160972106137e+00
2.240000000000000000e+02,8.562003706059391206e+00,4.902052001530793568e+00
2.250000000000000000e+02,8.562003706059391206e+00,6.656038982939181281e+00
2.260000000000000000e+02,8.562003706059391206e+00,5.497844170736774672e+00
2.270000000000000000e+02,8.562003706059391206e+00,5.335488416384637667e+00
2.280000000000000000e+02,8.562003706059391206e+00,5.216459077106632591e+00
2.290000000000000000e+02,8.562003706059391206e+00,7.040152478465236285e+00
2.300000000000000000e+02,8.562003706059391206e+00,6.276607143033499092e+00
